1 584.6239863781485
2 215.68174849606916
3 131.43810760031073
4 107.56383533157862
5 87.41537102856644
6 76.65776175860154
7 67.81077132189336
8 59.18807354561393
9 53.40602927735148
10 45.295348217431545
11 37.55638989468642
12 35.24056448794734
13 34.931979058821106
14 33.62190707185858
15 29.175594548562415
