1 9977.852524520498
2 8454.014623069854
3 7614.088230759454
4 6956.151518156052
5 6392.691267814898
6 5855.888510324756
7 5445.382292622706
8 5041.135418342847
9 4734.737859920011
10 4544.050021881628
11 4422.058926737953
12 4224.666351701053
13 4117.934551368829
14 4024.8789490618387
15 3915.050664208761
