1 1449.2967937580654
2 646.7031441848077
3 419.36260109604314
4 358.1441313200635
5 316.63017626693994
6 277.52883005709714
7 254.69509742277893
8 232.80920969543513
9 213.794724787264
10 194.42239275510735
11 181.81357457904568
12 175.53324293262767
13 159.10706555417835
14 152.87503775705687
15 142.98118220154626
